unit_id,source_pdf,journal,doi,title,topic_tags,gate,char_len,abstract_signal,raw_text_stored
001_Nature_s41586-024-07547-1_peer_review_file__u0195,001_Nature_s41586-024-07547-1_peer_review_file.pdf,Nature,10.1038/s41586-024-07547-1,Global variability in atmospheric new particle formation mechanisms,aerosol chemistry; new particle formation; chemistry-climate model,sampling_event_representativeness,1402,however; should; sensitivity,no
001_Nature_s41586-024-07547-1_peer_review_file__u0197,001_Nature_s41586-024-07547-1_peer_review_file.pdf,Nature,10.1038/s41586-024-07547-1,Global variability in atmospheric new particle formation mechanisms,aerosol chemistry; new particle formation; chemistry-climate model,scale_resolution_boundary_consistency,466,explain,no
001_Nature_s41586-024-07547-1_peer_review_file__u0198,001_Nature_s41586-024-07547-1_peer_review_file.pdf,Nature,10.1038/s41586-024-07547-1,Global variability in atmospheric new particle formation mechanisms,aerosol chemistry; new particle formation; chemistry-climate model,sampling_event_representativeness,382,however; need; explain; why,no
001_Nature_s41586-024-07547-1_peer_review_file__u0199,001_Nature_s41586-024-07547-1_peer_review_file.pdf,Nature,10.1038/s41586-024-07547-1,Global variability in atmospheric new particle formation mechanisms,aerosol chemistry; new particle formation; chemistry-climate model,observational_product_reanalysis_validity,534,should; recommend,no
001_Nature_s41586-024-07547-1_peer_review_file__u0201,001_Nature_s41586-024-07547-1_peer_review_file.pdf,Nature,10.1038/s41586-024-07547-1,Global variability in atmospheric new particle formation mechanisms,aerosol chemistry; new particle formation; chemistry-climate model,sampling_event_representativeness,346,not clear; why,no
001_Nature_s41586-024-07547-1_peer_review_file__u0204,001_Nature_s41586-024-07547-1_peer_review_file.pdf,Nature,10.1038/s41586-024-07547-1,Global variability in atmospheric new particle formation mechanisms,aerosol chemistry; new particle formation; chemistry-climate model,model_physics_assumption_sensitivity,757,however; sensitivity,no
001_Nature_s41586-024-07547-1_peer_review_file__u0208,001_Nature_s41586-024-07547-1_peer_review_file.pdf,Nature,10.1038/s41586-024-07547-1,Global variability in atmospheric new particle formation mechanisms,aerosol chemistry; new particle formation; chemistry-climate model,mechanism_causality_circulation_dynamics,636,however,no
001_Nature_s41586-024-07547-1_peer_review_file__u0209,001_Nature_s41586-024-07547-1_peer_review_file.pdf,Nature,10.1038/s41586-024-07547-1,Global variability in atmospheric new particle formation mechanisms,aerosol chemistry; new particle formation; chemistry-climate model,atmospheric_claim_evidence_calibration,601,why; limitation,no
001_Nature_s41586-024-07547-1_peer_review_file__u0218,001_Nature_s41586-024-07547-1_peer_review_file.pdf,Nature,10.1038/s41586-024-07547-1,Global variability in atmospheric new particle formation mechanisms,aerosol chemistry; new particle formation; chemistry-climate model,model_physics_assumption_sensitivity,612,sensitivity,no
001_Nature_s41586-024-07547-1_peer_review_file__u0219,001_Nature_s41586-024-07547-1_peer_review_file.pdf,Nature,10.1038/s41586-024-07547-1,Global variability in atmospheric new particle formation mechanisms,aerosol chemistry; new particle formation; chemistry-climate model,aerosol_cloud_radiation_microphysics,494,should; explain,no
001_Nature_s41586-024-07547-1_peer_review_file__u0222,001_Nature_s41586-024-07547-1_peer_review_file.pdf,Nature,10.1038/s41586-024-07547-1,Global variability in atmospheric new particle formation mechanisms,aerosol chemistry; new particle formation; chemistry-climate model,observational_product_reanalysis_validity,1264,however,no
001_Nature_s41586-024-07547-1_peer_review_file__u0225,001_Nature_s41586-024-07547-1_peer_review_file.pdf,Nature,10.1038/s41586-024-07547-1,Global variability in atmospheric new particle formation mechanisms,aerosol chemistry; new particle formation; chemistry-climate model,model_physics_assumption_sensitivity,575,lack; sensitivity,no
001_Nature_s41586-024-07547-1_peer_review_file__u0227,001_Nature_s41586-024-07547-1_peer_review_file.pdf,Nature,10.1038/s41586-024-07547-1,Global variability in atmospheric new particle formation mechanisms,aerosol chemistry; new particle formation; chemistry-climate model,aerosol_cloud_radiation_microphysics,800,need; needs; not clear; explain,no
001_Nature_s41586-024-07547-1_peer_review_file__u0228,001_Nature_s41586-024-07547-1_peer_review_file.pdf,Nature,10.1038/s41586-024-07547-1,Global variability in atmospheric new particle formation mechanisms,aerosol chemistry; new particle formation; chemistry-climate model,aerosol_cloud_radiation_microphysics,414,concern; major,no
001_Nature_s41586-024-07547-1_peer_review_file__u0235,001_Nature_s41586-024-07547-1_peer_review_file.pdf,Nature,10.1038/s41586-024-07547-1,Global variability in atmospheric new particle formation mechanisms,aerosol chemistry; new particle formation; chemistry-climate model,aerosol_cloud_radiation_microphysics,1110,missing,no
002_Nature_s41586-024-07744-y_peer_review_file__u0000,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,model_physics_assumption_sensitivity,623,concern; recommend,no
002_Nature_s41586-024-07744-y_peer_review_file__u0006,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,model_physics_assumption_sensitivity,254,however,no
002_Nature_s41586-024-07744-y_peer_review_file__u0009,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,ai_weather_climate_model_fidelity,949,justify,no
002_Nature_s41586-024-07744-y_peer_review_file__u0010,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,scale_resolution_boundary_consistency,815,concern,no
002_Nature_s41586-024-07744-y_peer_review_file__u0011,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,ai_weather_climate_model_fidelity,894,unclear; why,no
002_Nature_s41586-024-07744-y_peer_review_file__u0012,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,model_physics_assumption_sensitivity,448,however; would like,no
002_Nature_s41586-024-07744-y_peer_review_file__u0014,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,model_physics_assumption_sensitivity,239,unclear; should; why,no
002_Nature_s41586-024-07744-y_peer_review_file__u0016,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,ai_weather_climate_model_fidelity,94,need,no
002_Nature_s41586-024-07744-y_peer_review_file__u0017,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,ai_weather_climate_model_fidelity,108,why,no
002_Nature_s41586-024-07744-y_peer_review_file__u0021,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,model_physics_assumption_sensitivity,148,why,no
002_Nature_s41586-024-07744-y_peer_review_file__u0022,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,scale_resolution_boundary_consistency,663,however; limitation,no
002_Nature_s41586-024-07744-y_peer_review_file__u0023,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,atmospheric_claim_evidence_calibration,161,should,no
002_Nature_s41586-024-07744-y_peer_review_file__u0024,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,model_physics_assumption_sensitivity,346,limitation,no
002_Nature_s41586-024-07744-y_peer_review_file__u0025,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,atmospheric_claim_evidence_calibration,147,recommend,no
002_Nature_s41586-024-07744-y_peer_review_file__u0026,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,model_physics_assumption_sensitivity,247,need; lack,no
002_Nature_s41586-024-07744-y_peer_review_file__u0027,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,aerosol_cloud_radiation_microphysics,258,missing,no
002_Nature_s41586-024-07744-y_peer_review_file__u0029,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,model_physics_assumption_sensitivity,249,should,no
002_Nature_s41586-024-07744-y_peer_review_file__u0031,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,reproducibility_data_code,103,missing,no
002_Nature_s41586-024-07744-y_peer_review_file__u0032,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,model_physics_assumption_sensitivity,887,should; missing,no
002_Nature_s41586-024-07744-y_peer_review_file__u0033,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,detail_audit,122,should,no
002_Nature_s41586-024-07744-y_peer_review_file__u0035,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,model_physics_assumption_sensitivity,731,need; missing,no
002_Nature_s41586-024-07744-y_peer_review_file__u0037,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,model_physics_assumption_sensitivity,570,however; should,no
002_Nature_s41586-024-07744-y_peer_review_file__u0040,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,ai_weather_climate_model_fidelity,242,should,no
002_Nature_s41586-024-07744-y_peer_review_file__u0041,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,ai_weather_climate_model_fidelity,502,however; should,no
002_Nature_s41586-024-07744-y_peer_review_file__u0042,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,ai_weather_climate_model_fidelity,248,however,no
002_Nature_s41586-024-07744-y_peer_review_file__u0043,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,scale_resolution_boundary_consistency,647,should,no
002_Nature_s41586-024-07744-y_peer_review_file__u0045,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,ai_weather_climate_model_fidelity,566,should,no
002_Nature_s41586-024-07744-y_peer_review_file__u0046,002_Nature_s41586-024-07744-y_peer_review_file.pdf,Nature,10.1038/s41586-024-07744-y,Neural general circulation models for weather and climate,AI weather; neural GCM; atmospheric model evaluation,model_physics_assumption_sensitivity,460,should,no
